216.34.210.210 - - [14/Aug/2023:00:00:51 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
225.186.45.97 - - [14/Aug/2023:07:32:33 +0300] "PATCH /downloads HTTP/2" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
95.253.91.130 - - [14/Aug/2023:07:33:40 +0300] "PATCH /main/yandex.ru HTTP/1.1" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
113.213.136.30 - - [14/Aug/2023:07:34:49 +0300] "POST /main/yandex.ru HTTP/1.0" 200  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
175.58.92.142 - - [14/Aug/2023:07:36:12 +0300] "GET /google.com HTTP/2" 503  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
113.134.210.81 - - [14/Aug/2023:07:37:10 +0300] "GET /c/csharp.gcc HTTP/1.0" 400  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
67.196.55.32 - - [14/Aug/2023:07:38:10 +0300] "GET /main/yandex.ru HTTP/1.0" 404  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
153.222.135.210 - - [14/Aug/2023:07:39:09 +0300] "PATCH /google.com HTTP/1.1" 500  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
104.242.199.48 - - [14/Aug/2023:07:40:19 +0300] "PATCH /downloads HTTP/2" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
52.12.86.122 - - [14/Aug/2023:07:41:24 +0300] "POST /google.com HTTP/2" 501  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
251.69.227.35 - - [14/Aug/2023:07:42:16 +0300] "GET /c/csharp.gcc HTTP/1.1" 200  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
52.107.143.61 - - [14/Aug/2023:07:43:37 +0300] "DELETE /c/csharp.gcc HTTP/1.1" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
228.56.114.179 - - [14/Aug/2023:07:45:01 +0300] "DELETE /c/csharp.gcc HTTP/2" 400  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
144.253.10.169 - - [14/Aug/2023:07:45:59 +0300] "PATCH /google.com HTTP/1.0" 200  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
226.149.101.197 - - [14/Aug/2023:07:47:01 +0300] "GET /main/yandex.ru HTTP/1.0" 501  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
254.76.230.1 - - [14/Aug/2023:07:48:21 +0300] "POST /downloads HTTP/1.1" 400  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
133.14.74.18 - - [14/Aug/2023:07:49:34 +0300] "DELETE /downloads HTTP/2" 500  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
137.5.181.214 - - [14/Aug/2023:07:50:42 +0300] "PATCH /google.com HTTP/1.1" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
25.253.178.171 - - [14/Aug/2023:07:51:39 +0300] "PUT /downloads HTTP/1.0" 201  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
134.165.138.213 - - [14/Aug/2023:07:52:47 +0300] "GET /downloads HTTP/1.0" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
211.44.139.82 - - [14/Aug/2023:07:53:51 +0300] "PATCH /downloads HTTP/2" 401  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
62.251.225.48 - - [14/Aug/2023:07:55:16 +0300] "GET /main/yandex.ru HTTP/1.1" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
204.155.89.33 - - [14/Aug/2023:07:56:15 +0300] "PATCH /c/csharp.gcc HTTP/1.1" 200  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
90.39.179.183 - - [14/Aug/2023:07:57:15 +0300] "PUT /downloads HTTP/1.0" 500  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
209.214.119.198 - - [14/Aug/2023:07:58:25 +0300] "PUT /c/csharp.gcc HTTP/1.0" 403  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
204.252.160.228 - - [14/Aug/2023:07:59:32 +0300] "POST /google.com HTTP/1.0" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
129.229.248.114 - - [14/Aug/2023:08:00:40 +0300] "POST /downloads HTTP/1.1" 404  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
36.143.65.50 - - [14/Aug/2023:08:01:45 +0300] "GET /forum/openforums.org HTTP/2" 500  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
13.125.198.116 - - [14/Aug/2023:08:02:48 +0300] "DELETE /main/yandex.ru HTTP/1.1" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
254.31.191.103 - - [14/Aug/2023:08:03:50 +0300] "POST /c/csharp.gcc HTTP/1.1" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
202.244.223.83 - - [14/Aug/2023:08:04:55 +0300] "GET /c/csharp.gcc HTTP/1.1" 502  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
246.66.90.203 - - [14/Aug/2023:08:06:13 +0300] "PUT /main/yandex.ru HTTP/1.0" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
58.28.240.207 - - [14/Aug/2023:08:07:21 +0300] "POST /google.com HTTP/2" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
228.219.196.154 - - [14/Aug/2023:08:08:47 +0300] "POST /downloads HTTP/1.0" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
8.53.9.219 - - [14/Aug/2023:08:09:47 +0300] "PATCH /c/csharp.gcc HTTP/1.1" 401  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
52.86.89.187 - - [14/Aug/2023:08:10:46 +0300] "DELETE /forum/openforums.org HTTP/1.1" 500  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
247.106.101.61 - - [14/Aug/2023:08:11:50 +0300] "PUT /c/csharp.gcc HTTP/1.0" 500  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
168.70.67.154 - - [14/Aug/2023:08:12:51 +0300] "DELETE /c/csharp.gcc HTTP/1.1" 201  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
75.197.65.233 - - [14/Aug/2023:08:14:09 +0300] "GET /main/yandex.ru HTTP/2" 400  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
223.238.236.174 - - [14/Aug/2023:08:15:20 +0300] "POST /main/yandex.ru HTTP/1.0" 201  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
85.77.12.65 - - [14/Aug/2023:08:16:26 +0300] "PUT /c/csharp.gcc HTTP/1.0" 401  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
45.14.55.215 - - [14/Aug/2023:08:17:22 +0300] "PUT /main/yandex.ru HTTP/1.1" 201  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
48.224.4.102 - - [14/Aug/2023:08:18:18 +0300] "PATCH /forum/openforums.org HTTP/2" 200  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
157.51.104.195 - - [14/Aug/2023:08:19:41 +0300] "PATCH /main/yandex.ru HTTP/2" 401  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
121.140.206.225 - - [14/Aug/2023:08:20:34 +0300] "DELETE /forum/openforums.org HTTP/1.0" 404  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
157.103.140.96 - - [14/Aug/2023:08:21:49 +0300] "PUT /forum/openforums.org HTTP/2" 501  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
13.200.117.251 - - [14/Aug/2023:08:22:45 +0300] "GET /downloads HTTP/1.1" 501  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
228.75.246.226 - - [14/Aug/2023:08:23:43 +0300] "GET /google.com HTTP/1.0" 403  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
225.101.214.51 - - [14/Aug/2023:08:24:46 +0300] "DELETE /main/yandex.ru HTTP/1.1" 401  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
213.103.129.200 - - [14/Aug/2023:08:25:38 +0300] "DELETE /google.com HTTP/1.0" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
30.150.136.246 - - [14/Aug/2023:08:26:56 +0300] "GET /c/csharp.gcc HTTP/1.1" 201  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
55.204.120.178 - - [14/Aug/2023:08:28:21 +0300] "POST /main/yandex.ru HTTP/1.1" 200  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
4.224.234.86 - - [14/Aug/2023:08:29:31 +0300] "PATCH /c/csharp.gcc HTTP/1.1" 200  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
200.44.48.233 - - [14/Aug/2023:08:30:39 +0300] "POST /c/csharp.gcc HTTP/1.0" 500  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
181.224.199.42 - - [14/Aug/2023:08:31:52 +0300] "PATCH /c/csharp.gcc HTTP/2" 501  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
169.64.167.89 - - [14/Aug/2023:08:32:54 +0300] "GET /google.com HTTP/1.0" 500  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
228.113.48.116 - - [14/Aug/2023:08:33:57 +0300] "PATCH /forum/openforums.org HTTP/1.0" 404  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
169.181.94.166 - - [14/Aug/2023:08:34:55 +0300] "PATCH /forum/openforums.org HTTP/1.0" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
54.158.51.122 - - [14/Aug/2023:08:36:04 +0300] "PATCH /forum/openforums.org HTTP/1.0" 401  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
151.210.60.125 - - [14/Aug/2023:08:37:24 +0300] "PUT /google.com HTTP/2" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
154.137.17.101 - - [14/Aug/2023:08:38:25 +0300] "PATCH /forum/openforums.org HTTP/2" 404  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
189.44.179.185 - - [14/Aug/2023:08:39:51 +0300] "DELETE /c/csharp.gcc HTTP/1.0" 201  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
133.214.141.187 - - [14/Aug/2023:08:40:49 +0300] "PUT /main/yandex.ru HTTP/2" 201  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
101.141.192.197 - - [14/Aug/2023:08:41:46 +0300] "POST /forum/openforums.org HTTP/1.1" 503  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
50.244.145.157 - - [14/Aug/2023:08:43:01 +0300] "PUT /main/yandex.ru HTTP/2" 502  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
252.176.248.45 - - [14/Aug/2023:08:44:02 +0300] "PATCH /downloads HTTP/1.1" 200  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
182.132.50.242 - - [14/Aug/2023:08:45:27 +0300] "DELETE /google.com HTTP/2" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
22.196.104.41 - - [14/Aug/2023:08:46:50 +0300] "PUT /main/yandex.ru HTTP/1.1" 400  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
120.188.70.155 - - [14/Aug/2023:08:47:57 +0300] "PATCH /forum/openforums.org HTTP/1.0" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
34.88.224.186 - - [14/Aug/2023:08:48:51 +0300] "PUT /google.com HTTP/1.0" 404  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
68.227.190.203 - - [14/Aug/2023:08:49:47 +0300] "POST /google.com HTTP/1.1" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
175.193.169.109 - - [14/Aug/2023:08:50:58 +0300] "PUT /google.com HTTP/2" 503  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
232.100.177.29 - - [14/Aug/2023:08:51:54 +0300] "PATCH /main/yandex.ru HTTP/2" 500  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
58.89.13.12 - - [14/Aug/2023:08:53:02 +0300] "PATCH /forum/openforums.org HTTP/2" 400  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
112.191.7.195 - - [14/Aug/2023:08:53:53 +0300] "GET /google.com HTTP/1.1" 404  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
32.42.65.192 - - [14/Aug/2023:08:54:49 +0300] "GET /google.com HTTP/1.1" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
160.114.175.209 - - [14/Aug/2023:08:55:41 +0300] "POST /c/csharp.gcc HTTP/1.0" 500  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
2.174.125.176 - - [14/Aug/2023:08:56:58 +0300] "DELETE /downloads HTTP/1.1" 403  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
51.105.161.178 - - [14/Aug/2023:08:57:52 +0300] "PUT /main/yandex.ru HTTP/1.1" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
196.115.42.231 - - [14/Aug/2023:08:58:52 +0300] "POST /c/csharp.gcc HTTP/2" 401  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
2.109.196.109 - - [14/Aug/2023:08:59:43 +0300] "PUT /forum/openforums.org HTTP/1.0" 501  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
185.118.236.139 - - [14/Aug/2023:09:01:02 +0300] "PATCH /google.com HTTP/1.1" 401  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
168.43.190.123 - - [14/Aug/2023:09:01:53 +0300] "GET /main/yandex.ru HTTP/2" 501  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
195.222.101.160 - - [14/Aug/2023:09:02:55 +0300] "GET /c/csharp.gcc HTTP/1.1" 502  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
11.11.33.10 - - [14/Aug/2023:09:03:52 +0300] "DELETE /downloads HTTP/2" 403  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
104.188.114.77 - - [14/Aug/2023:09:05:18 +0300] "PUT /main/yandex.ru HTTP/1.0" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
99.108.149.139 - - [14/Aug/2023:09:06:41 +0300] "DELETE /google.com HTTP/1.0" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
183.239.117.102 - - [14/Aug/2023:09:07:41 +0300] "POST /c/csharp.gcc HTTP/1.1" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
118.18.83.98 - - [14/Aug/2023:09:08:50 +0300] "GET /downloads HTTP/2" 403  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
34.233.79.132 - - [14/Aug/2023:09:09:59 +0300] "DELETE /main/yandex.ru HTTP/1.0" 503  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
187.14.235.152 - - [14/Aug/2023:09:11:02 +0300] "POST /forum/openforums.org HTTP/1.1" 201  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
231.208.248.128 - - [14/Aug/2023:09:11:58 +0300] "PATCH /google.com HTTP/2" 200  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
104.170.235.115 - - [14/Aug/2023:09:13:05 +0300] "DELETE /main/yandex.ru HTTP/2" 201  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
154.71.95.80 - - [14/Aug/2023:09:14:14 +0300] "GET /downloads HTTP/1.0" 201  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
91.113.192.171 - - [14/Aug/2023:09:15:04 +0300] "POST /main/yandex.ru HTTP/1.1" 404  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
189.16.153.138 - - [14/Aug/2023:09:16:00 +0300] "GET /forum/openforums.org HTTP/2" 201  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
60.250.89.239 - - [14/Aug/2023:09:17:15 +0300] "DELETE /forum/openforums.org HTTP/1.0" 201  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
42.160.252.44 - - [14/Aug/2023:09:18:15 +0300] "POST /forum/openforums.org HTTP/1.1" 201  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
229.161.213.116 - - [14/Aug/2023:09:19:06 +0300] "POST /google.com HTTP/1.0" 501  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
251.205.3.168 - - [14/Aug/2023:09:20:28 +0300] "DELETE /main/yandex.ru HTTP/1.0" 201  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
