239.111.232.29 - - [13/Aug/2023:00:01:01 +0300] "POST /main/yandex.ru HTTP/1.1" 200  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
242.108.37.32 - - [13/Aug/2023:01:50:12 +0300] "PUT /downloads HTTP/2" 502  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
177.185.132.220 - - [13/Aug/2023:01:51:22 +0300] "PUT /c/csharp.gcc HTTP/2" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
2.111.99.151 - - [13/Aug/2023:01:52:20 +0300] "PUT /main/yandex.ru HTTP/1.1" 401  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
77.248.56.2 - - [13/Aug/2023:01:53:19 +0300] "PUT /downloads HTTP/1.0" 400  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
28.229.1.177 - - [13/Aug/2023:01:54:22 +0300] "POST /downloads HTTP/1.1" 503  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
61.53.9.181 - - [13/Aug/2023:01:55:12 +0300] "GET /main/yandex.ru HTTP/1.1" 403  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
40.185.165.165 - - [13/Aug/2023:01:56:25 +0300] "PUT /google.com HTTP/2" 500  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
113.160.6.110 - - [13/Aug/2023:01:57:27 +0300] "DELETE /forum/openforums.org HTTP/1.1" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
129.113.39.93 - - [13/Aug/2023:01:58:19 +0300] "GET /google.com HTTP/1.1" 401  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
180.118.71.207 - - [13/Aug/2023:01:59:27 +0300] "GET /c/csharp.gcc HTTP/2" 404  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
120.113.109.158 - - [13/Aug/2023:02:00:40 +0300] "POST /c/csharp.gcc HTTP/1.0" 403  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
224.157.134.144 - - [13/Aug/2023:02:01:56 +0300] "GET /main/yandex.ru HTTP/1.0" 403  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
32.58.17.15 - - [13/Aug/2023:02:03:13 +0300] "PUT /downloads HTTP/1.1" 400  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
57.151.177.67 - - [13/Aug/2023:02:04:11 +0300] "GET /main/yandex.ru HTTP/1.1" 503  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
46.126.88.165 - - [13/Aug/2023:02:05:06 +0300] "DELETE /downloads HTTP/1.1" 401  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
8.233.6.95 - - [13/Aug/2023:02:06:21 +0300] "POST /main/yandex.ru HTTP/1.1" 404  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
136.128.197.176 - - [13/Aug/2023:02:07:35 +0300] "GET /c/csharp.gcc HTTP/2" 401  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
131.168.153.58 - - [13/Aug/2023:02:08:54 +0300] "POST /downloads HTTP/1.0" 500  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
58.16.61.166 - - [13/Aug/2023:02:10:05 +0300] "PATCH /downloads HTTP/1.1" 201  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
97.210.46.225 - - [13/Aug/2023:02:11:11 +0300] "GET /google.com HTTP/1.1" 201  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
138.38.89.246 - - [13/Aug/2023:02:12:21 +0300] "PUT /main/yandex.ru HTTP/1.0" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
111.194.76.138 - - [13/Aug/2023:02:13:26 +0300] "PUT /downloads HTTP/2" 503  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
151.145.81.49 - - [13/Aug/2023:02:14:31 +0300] "PUT /google.com HTTP/1.0" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
223.201.107.32 - - [13/Aug/2023:02:15:38 +0300] "DELETE /downloads HTTP/2" 201  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
181.77.138.23 - - [13/Aug/2023:02:16:30 +0300] "GET /downloads HTTP/1.1" 500  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
177.12.16.245 - - [13/Aug/2023:02:17:47 +0300] "PATCH /main/yandex.ru HTTP/1.1" 503  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
203.232.111.208 - - [13/Aug/2023:02:18:42 +0300] "GET /main/yandex.ru HTTP/1.1" 400  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
231.237.54.39 - - [13/Aug/2023:02:20:01 +0300] "PATCH /downloads HTTP/1.0" 501  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
197.17.175.194 - - [13/Aug/2023:02:20:57 +0300] "PUT /forum/openforums.org HTTP/1.1" 502  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
116.207.141.97 - - [13/Aug/2023:02:21:47 +0300] "GET /google.com HTTP/1.0" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
243.62.233.106 - - [13/Aug/2023:02:23:01 +0300] "POST /c/csharp.gcc HTTP/1.0" 200  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
119.69.250.170 - - [13/Aug/2023:02:24:16 +0300] "PATCH /main/yandex.ru HTTP/2" 404  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
166.127.25.187 - - [13/Aug/2023:02:25:42 +0300] "PUT /c/csharp.gcc HTTP/2" 404  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
133.171.102.37 - - [13/Aug/2023:02:26:38 +0300] "GET /main/yandex.ru HTTP/2" 400  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
228.107.69.231 - - [13/Aug/2023:02:27:47 +0300] "PATCH /main/yandex.ru HTTP/1.1" 201  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
200.173.114.60 - - [13/Aug/2023:02:28:54 +0300] "GET /main/yandex.ru HTTP/1.0" 500  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
243.210.172.121 - - [13/Aug/2023:02:29:47 +0300] "POST /downloads HTTP/2" 404  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
210.138.77.253 - - [13/Aug/2023:02:30:47 +0300] "POST /downloads HTTP/1.1" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
204.252.158.39 - - [13/Aug/2023:02:32:02 +0300] "POST /forum/openforums.org HTTP/2" 502  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
82.239.28.160 - - [13/Aug/2023:02:32:55 +0300] "POST /main/yandex.ru HTTP/1.0" 200  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
47.209.152.35 - - [13/Aug/2023:02:34:13 +0300] "PUT /forum/openforums.org HTTP/1.0" 200  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
28.96.54.115 - - [13/Aug/2023:02:35:07 +0300] "DELETE /main/yandex.ru HTTP/1.1" 401  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
245.73.153.220 - - [13/Aug/2023:02:36:07 +0300] "GET /downloads HTTP/1.0" 502  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
214.56.190.69 - - [13/Aug/2023:02:37:10 +0300] "PATCH /google.com HTTP/2" 400  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
147.55.189.6 - - [13/Aug/2023:02:38:07 +0300] "DELETE /forum/openforums.org HTTP/1.0" 401  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
169.45.221.146 - - [13/Aug/2023:02:39:22 +0300] "PUT /c/csharp.gcc HTTP/2" 200  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
186.89.169.132 - - [13/Aug/2023:02:40:37 +0300] "GET /c/csharp.gcc HTTP/2" 400  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
21.74.239.206 - - [13/Aug/2023:02:41:32 +0300] "DELETE /c/csharp.gcc HTTP/1.1" 201  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
20.176.101.65 - - [13/Aug/2023:02:42:49 +0300] "POST /c/csharp.gcc HTTP/2" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
232.182.55.235 - - [13/Aug/2023:02:44:00 +0300] "PATCH /google.com HTTP/2" 401  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
103.76.124.119 - - [13/Aug/2023:02:45:06 +0300] "POST /main/yandex.ru HTTP/1.1" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
163.25.95.249 - - [13/Aug/2023:02:45:58 +0300] "PATCH /main/yandex.ru HTTP/2" 200  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
203.45.45.153 - - [13/Aug/2023:02:47:11 +0300] "GET /main/yandex.ru HTTP/2" 403  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
6.190.201.231 - - [13/Aug/2023:02:48:19 +0300] "PUT /main/yandex.ru HTTP/2" 403  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
132.75.253.192 - - [13/Aug/2023:02:49:21 +0300] "PUT /main/yandex.ru HTTP/1.1" 400  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
233.154.37.92 - - [13/Aug/2023:02:50:43 +0300] "DELETE /c/csharp.gcc HTTP/1.0" 503  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
181.151.58.62 - - [13/Aug/2023:02:51:39 +0300] "PATCH /c/csharp.gcc HTTP/2" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
97.247.133.179 - - [13/Aug/2023:02:52:51 +0300] "PATCH /forum/openforums.org HTTP/2" 502  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
119.13.32.209 - - [13/Aug/2023:02:54:03 +0300] "DELETE /google.com HTTP/1.1" 501  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
72.124.155.107 - - [13/Aug/2023:02:55:00 +0300] "POST /c/csharp.gcc HTTP/1.1" 503  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
27.12.102.176 - - [13/Aug/2023:02:55:55 +0300] "DELETE /google.com HTTP/2" 403  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
224.11.5.101 - - [13/Aug/2023:02:56:58 +0300] "GET /downloads HTTP/2" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
220.231.236.12 - - [13/Aug/2023:02:57:55 +0300] "PUT /forum/openforums.org HTTP/1.0" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
92.82.105.25 - - [13/Aug/2023:02:58:52 +0300] "PATCH /forum/openforums.org HTTP/2" 502  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
142.239.11.10 - - [13/Aug/2023:02:59:57 +0300] "GET /c/csharp.gcc HTTP/2" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
187.37.118.154 - - [13/Aug/2023:03:01:01 +0300] "PUT /c/csharp.gcc HTTP/2" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
239.240.70.132 - - [13/Aug/2023:03:01:51 +0300] "PUT /main/yandex.ru HTTP/2" 502  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
181.224.185.146 - - [13/Aug/2023:03:02:44 +0300] "GET /downloads HTTP/2" 201  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
164.65.1.36 - - [13/Aug/2023:03:03:39 +0300] "POST /google.com HTTP/2" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
43.195.58.230 - - [13/Aug/2023:03:05:01 +0300] "GET /google.com HTTP/1.1" 401  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
106.217.169.182 - - [13/Aug/2023:03:06:09 +0300] "PUT /downloads HTTP/1.0" 404  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
68.103.232.139 - - [13/Aug/2023:03:07:33 +0300] "DELETE /forum/openforums.org HTTP/1.0" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
151.86.248.67 - - [13/Aug/2023:03:08:29 +0300] "POST /c/csharp.gcc HTTP/1.0" 500  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
29.93.196.55 - - [13/Aug/2023:03:09:36 +0300] "GET /google.com HTTP/2" 403  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
120.138.176.72 - - [13/Aug/2023:03:10:50 +0300] "PUT /forum/openforums.org HTTP/1.0" 500  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
237.174.241.188 - - [13/Aug/2023:03:11:53 +0300] "POST /main/yandex.ru HTTP/1.1" 400  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
217.71.159.99 - - [13/Aug/2023:03:12:59 +0300] "PUT /downloads HTTP/2" 200  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
141.172.186.28 - - [13/Aug/2023:03:14:24 +0300] "PATCH /forum/openforums.org HTTP/2" 200  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
205.101.74.200 - - [13/Aug/2023:03:15:27 +0300] "GET /downloads HTTP/2" 503  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
193.230.226.144 - - [13/Aug/2023:03:16:50 +0300] "DELETE /c/csharp.gcc HTTP/1.0" 503  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
183.76.250.26 - - [13/Aug/2023:03:17:46 +0300] "GET /downloads HTTP/1.1" 403  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
180.157.206.160 - - [13/Aug/2023:03:18:54 +0300] "PUT /forum/openforums.org HTTP/1.1" 401  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
69.214.62.111 - - [13/Aug/2023:03:19:50 +0300] "GET /forum/openforums.org HTTP/1.1" 503  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
34.15.75.159 - - [13/Aug/2023:03:21:07 +0300] "POST /forum/openforums.org HTTP/1.0" 503  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
144.222.52.241 - - [13/Aug/2023:03:22:32 +0300] "POST /forum/openforums.org HTTP/2" 404  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
147.199.53.197 - - [13/Aug/2023:03:23:47 +0300] "GET /downloads HTTP/1.0" 500  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
232.23.42.126 - - [13/Aug/2023:03:24:39 +0300] "PATCH /main/yandex.ru HTTP/2" 503  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
115.11.120.8 - - [13/Aug/2023:03:26:02 +0300] "PATCH /forum/openforums.org HTTP/1.1" 200  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
230.10.29.214 - - [13/Aug/2023:03:27:05 +0300] "POST /google.com HTTP/1.1" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
209.177.29.217 - - [13/Aug/2023:03:28:12 +0300] "DELETE /google.com HTTP/1.1" 200  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
183.102.246.221 - - [13/Aug/2023:03:29:33 +0300] "GET /downloads HTTP/1.1" 503  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
196.157.24.147 - - [13/Aug/2023:03:30:25 +0300] "PATCH /main/yandex.ru HTTP/1.0" 404  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
84.151.218.83 - - [13/Aug/2023:03:31:46 +0300] "DELETE /main/yandex.ru HTTP/2" 401  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
209.48.91.87 - - [13/Aug/2023:03:32:38 +0300] "PUT /main/yandex.ru HTTP/2" 403  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
125.10.18.62 - - [13/Aug/2023:03:34:02 +0300] "GET /google.com HTTP/1.0" 401  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
129.243.156.106 - - [13/Aug/2023:03:35:12 +0300] "PATCH /downloads HTTP/1.0" 404  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
162.90.21.168 - - [13/Aug/2023:03:36:06 +0300] "GET /forum/openforums.org HTTP/1.1" 401  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
207.58.81.24 - - [13/Aug/2023:03:37:15 +0300] "PUT /downloads HTTP/1.0" 400  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
