88.148.59.116 - - [15/Aug/2023:00:01:11 +0300] "POST /forum/openforums.org HTTP/1.1" 502  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
177.185.178.149 - - [15/Aug/2023:07:30:14 +0300] "GET /main/yandex.ru HTTP/2" 501  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
142.146.205.88 - - [15/Aug/2023:07:31:06 +0300] "GET /google.com HTTP/2" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
127.51.117.120 - - [15/Aug/2023:07:32:25 +0300] "PATCH /forum/openforums.org HTTP/1.1" 400  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
185.25.250.71 - - [15/Aug/2023:07:33:25 +0300] "PUT /google.com HTTP/1.0" 500  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
253.161.80.108 - - [15/Aug/2023:07:34:36 +0300] "PUT /main/yandex.ru HTTP/1.1" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
77.209.130.202 - - [15/Aug/2023:07:35:34 +0300] "DELETE /downloads HTTP/1.0" 503  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
217.134.158.61 - - [15/Aug/2023:07:36:29 +0300] "PUT /main/yandex.ru HTTP/1.0" 401  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
148.208.124.221 - - [15/Aug/2023:07:37:26 +0300] "PATCH /c/csharp.gcc HTTP/1.1" 200  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
167.154.90.189 - - [15/Aug/2023:07:38:42 +0300] "POST /main/yandex.ru HTTP/2" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
232.45.145.156 - - [15/Aug/2023:07:39:41 +0300] "GET /downloads HTTP/1.1" 200  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
177.185.122.37 - - [15/Aug/2023:07:41:01 +0300] "PUT /google.com HTTP/1.1" 503  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
134.112.22.201 - - [15/Aug/2023:07:42:06 +0300] "PUT /main/yandex.ru HTTP/1.0" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
13.26.246.151 - - [15/Aug/2023:07:43:23 +0300] "PUT /main/yandex.ru HTTP/1.1" 502  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
124.227.175.214 - - [15/Aug/2023:07:44:49 +0300] "GET /c/csharp.gcc HTTP/2" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
128.48.128.113 - - [15/Aug/2023:07:46:07 +0300] "PATCH /forum/openforums.org HTTP/1.0" 404  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
80.47.88.6 - - [15/Aug/2023:07:47:16 +0300] "POST /google.com HTTP/1.1" 201  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
192.219.83.235 - - [15/Aug/2023:07:48:40 +0300] "PUT /c/csharp.gcc HTTP/1.0" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
147.51.77.112 - - [15/Aug/2023:07:50:06 +0300] "GET /google.com HTTP/1.1" 400  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
134.156.125.44 - - [15/Aug/2023:07:50:59 +0300] "POST /forum/openforums.org HTTP/2" 403  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
56.42.5.121 - - [15/Aug/2023:07:51:52 +0300] "PUT /downloads HTTP/1.0" 404  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
146.82.10.62 - - [15/Aug/2023:07:53:05 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
212.95.44.202 - - [15/Aug/2023:07:54:02 +0300] "POST /c/csharp.gcc HTTP/2" 401  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
155.104.87.86 - - [15/Aug/2023:07:55:18 +0300] "POST /google.com HTTP/2" 401  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
196.34.48.218 - - [15/Aug/2023:07:56:09 +0300] "DELETE /c/csharp.gcc HTTP/2" 401  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
249.3.160.246 - - [15/Aug/2023:07:57:09 +0300] "POST /main/yandex.ru HTTP/2" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
155.185.60.161 - - [15/Aug/2023:07:58:20 +0300] "POST /downloads HTTP/1.0" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
93.200.81.48 - - [15/Aug/2023:07:59:39 +0300] "PUT /c/csharp.gcc HTTP/1.1" 401  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
229.121.194.217 - - [15/Aug/2023:08:01:04 +0300] "POST /google.com HTTP/1.1" 502  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
178.172.50.209 - - [15/Aug/2023:08:01:59 +0300] "DELETE /c/csharp.gcc HTTP/1.1" 201  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
175.36.160.195 - - [15/Aug/2023:08:03:13 +0300] "POST /downloads HTTP/2" 200  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
220.119.192.130 - - [15/Aug/2023:08:04:05 +0300] "PATCH /downloads HTTP/1.0" 200  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
192.130.27.131 - - [15/Aug/2023:08:05:09 +0300] "PUT /google.com HTTP/1.1" 400  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
240.27.138.135 - - [15/Aug/2023:08:06:32 +0300] "PATCH /forum/openforums.org HTTP/1.0" 403  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
48.216.145.118 - - [15/Aug/2023:08:07:49 +0300] "PUT /google.com HTTP/1.1" 500  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
44.195.142.180 - - [15/Aug/2023:08:09:05 +0300] "POST /main/yandex.ru HTTP/2" 404  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
74.7.16.106 - - [15/Aug/2023:08:10:30 +0300] "PUT /google.com HTTP/1.0" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
97.92.192.239 - - [15/Aug/2023:08:11:35 +0300] "PATCH /google.com HTTP/1.1" 400  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
133.232.26.116 - - [15/Aug/2023:08:12:29 +0300] "DELETE /google.com HTTP/1.1" 201  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
17.234.249.55 - - [15/Aug/2023:08:13:24 +0300] "POST /main/yandex.ru HTTP/2" 200  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
18.124.136.143 - - [15/Aug/2023:08:14:41 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
194.131.57.139 - - [15/Aug/2023:08:16:05 +0300] "GET /c/csharp.gcc HTTP/1.1" 404  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
211.139.143.181 - - [15/Aug/2023:08:17:08 +0300] "DELETE /c/csharp.gcc HTTP/1.1" 403  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
197.237.66.25 - - [15/Aug/2023:08:18:08 +0300] "GET /main/yandex.ru HTTP/2" 401  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
165.96.105.248 - - [15/Aug/2023:08:19:25 +0300] "PATCH /forum/openforums.org HTTP/1.1" 400  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
140.188.30.185 - - [15/Aug/2023:08:20:19 +0300] "POST /downloads HTTP/1.0" 404  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
97.35.197.162 - - [15/Aug/2023:08:21:40 +0300] "POST /google.com HTTP/2" 503  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
208.151.83.239 - - [15/Aug/2023:08:22:44 +0300] "GET /main/yandex.ru HTTP/2" 401  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
178.118.141.31 - - [15/Aug/2023:08:23:54 +0300] "POST /main/yandex.ru HTTP/1.1" 400  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
50.20.59.217 - - [15/Aug/2023:08:24:59 +0300] "PATCH /google.com HTTP/1.1" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
219.166.105.12 - - [15/Aug/2023:08:26:10 +0300] "POST /downloads HTTP/1.1" 201  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
164.146.46.151 - - [15/Aug/2023:08:27:20 +0300] "PUT /c/csharp.gcc HTTP/1.0" 403  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
129.184.1.4 - - [15/Aug/2023:08:28:14 +0300] "POST /c/csharp.gcc HTTP/1.0" 502  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
164.10.97.33 - - [15/Aug/2023:08:29:40 +0300] "PATCH /downloads HTTP/1.0" 404  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
69.67.9.181 - - [15/Aug/2023:08:30:30 +0300] "PATCH /main/yandex.ru HTTP/2" 501  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
243.234.56.5 - - [15/Aug/2023:08:31:31 +0300] "DELETE /downloads HTTP/1.0" 502  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
128.248.166.156 - - [15/Aug/2023:08:32:35 +0300] "GET /forum/openforums.org HTTP/2" 404  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
125.236.64.122 - - [15/Aug/2023:08:33:40 +0300] "PUT /c/csharp.gcc HTTP/1.0" 200  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
167.23.86.14 - - [15/Aug/2023:08:35:01 +0300] "PATCH /c/csharp.gcc HTTP/2" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
158.97.33.158 - - [15/Aug/2023:08:36:22 +0300] "PUT /forum/openforums.org HTTP/2" 501  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
245.182.99.72 - - [15/Aug/2023:08:37:35 +0300] "POST /google.com HTTP/1.1" 401  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
187.205.122.43 - - [15/Aug/2023:08:38:30 +0300] "POST /downloads HTTP/1.0" 400  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
27.14.156.81 - - [15/Aug/2023:08:39:53 +0300] "PUT /main/yandex.ru HTTP/1.1" 201  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
78.104.50.32 - - [15/Aug/2023:08:40:55 +0300] "PATCH /downloads HTTP/1.0" 403  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
216.122.46.227 - - [15/Aug/2023:08:42:05 +0300] "PUT /main/yandex.ru HTTP/2" 404  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
145.254.230.101 - - [15/Aug/2023:08:43:19 +0300] "POST /downloads HTTP/2" 503  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
47.66.34.205 - - [15/Aug/2023:08:44:10 +0300] "DELETE /downloads HTTP/2" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
186.10.218.171 - - [15/Aug/2023:08:45:14 +0300] "GET /forum/openforums.org HTTP/1.1" 502  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
184.191.8.1 - - [15/Aug/2023:08:46:18 +0300] "DELETE /downloads HTTP/2" 403  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
185.158.186.129 - - [15/Aug/2023:08:47:36 +0300] "DELETE /forum/openforums.org HTTP/2" 403  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
241.64.42.29 - - [15/Aug/2023:08:48:52 +0300] "PATCH /main/yandex.ru HTTP/2" 400  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
143.53.101.68 - - [15/Aug/2023:08:50:17 +0300] "PATCH /forum/openforums.org HTTP/1.1" 500  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
126.128.88.181 - - [15/Aug/2023:08:51:07 +0300] "PATCH /downloads HTTP/1.0" 200  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
197.223.116.32 - - [15/Aug/2023:08:52:18 +0300] "GET /main/yandex.ru HTTP/1.1" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
155.100.116.167 - - [15/Aug/2023:08:53:34 +0300] "PATCH /google.com HTTP/1.1" 503  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
168.178.31.91 - - [15/Aug/2023:08:54:50 +0300] "PUT /downloads HTTP/1.1" 200  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
51.8.237.5 - - [15/Aug/2023:08:55:44 +0300] "POST /forum/openforums.org HTTP/1.1" 503  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
253.86.203.175 - - [15/Aug/2023:08:57:04 +0300] "DELETE /google.com HTTP/1.1" 200  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
143.52.210.155 - - [15/Aug/2023:08:58:25 +0300] "DELETE /main/yandex.ru HTTP/1.1" 201  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
25.54.108.144 - - [15/Aug/2023:08:59:24 +0300] "PATCH /forum/openforums.org HTTP/2" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
39.36.101.43 - - [15/Aug/2023:09:00:14 +0300] "GET /downloads HTTP/2" 404  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
232.6.218.6 - - [15/Aug/2023:09:01:37 +0300] "PUT /main/yandex.ru HTTP/1.0" 201  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
115.54.248.32 - - [15/Aug/2023:09:03:03 +0300] "GET /downloads HTTP/1.1" 403  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
175.166.114.36 - - [15/Aug/2023:09:04:14 +0300] "PATCH /google.com HTTP/1.1" 501  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
176.127.158.156 - - [15/Aug/2023:09:05:33 +0300] "DELETE /forum/openforums.org HTTP/1.1" 404  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
93.30.27.212 - - [15/Aug/2023:09:06:33 +0300] "GET /downloads HTTP/2" 401  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
179.6.28.217 - - [15/Aug/2023:09:07:41 +0300] "GET /main/yandex.ru HTTP/1.1" 200  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
142.240.170.230 - - [15/Aug/2023:09:09:00 +0300] "PUT /c/csharp.gcc HTTP/2" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
22.90.103.130 - - [15/Aug/2023:09:10:09 +0300] "PATCH /c/csharp.gcc HTTP/1.1" 201  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
229.60.215.18 - - [15/Aug/2023:09:11:12 +0300] "PUT /main/yandex.ru HTTP/2" 201  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
161.141.105.109 - - [15/Aug/2023:09:12:16 +0300] "GET /main/yandex.ru HTTP/1.1" 401  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
170.59.132.104 - - [15/Aug/2023:09:13:39 +0300] "POST /downloads HTTP/2" 400  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
12.252.105.91 - - [15/Aug/2023:09:15:03 +0300] "PUT /google.com HTTP/1.1" 500  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
216.8.233.156 - - [15/Aug/2023:09:15:56 +0300] "POST /main/yandex.ru HTTP/1.1" 503  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
220.8.208.204 - - [15/Aug/2023:09:17:04 +0300] "GET /downloads HTTP/1.1" 502  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
79.123.231.84 - - [15/Aug/2023:09:18:13 +0300] "GET /c/csharp.gcc HTTP/1.1" 501  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
47.238.226.196 - - [15/Aug/2023:09:19:07 +0300] "GET /main/yandex.ru HTTP/1.1" 403  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
163.158.77.65 - - [15/Aug/2023:09:20:02 +0300] "DELETE /google.com HTTP/1.1" 401  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
221.203.23.64 - - [15/Aug/2023:09:21:14 +0300] "POST /downloads HTTP/2" 502  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
85.37.208.202 - - [15/Aug/2023:09:22:32 +0300] "POST /forum/openforums.org HTTP/2" 404  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
122.200.160.145 - - [15/Aug/2023:09:23:48 +0300] "PUT /google.com HTTP/1.0" 500  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
17.246.245.140 - - [15/Aug/2023:09:25:03 +0300] "POST /downloads HTTP/1.0" 404  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
110.12.160.188 - - [15/Aug/2023:09:26:02 +0300] "DELETE /c/csharp.gcc HTTP/1.1" 401  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
170.27.170.131 - - [15/Aug/2023:09:27:15 +0300] "POST /c/csharp.gcc HTTP/2" 501  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
